Wavelength (nm),Sum,Ca I (2.6e-03),Ca II (3.6e-01),Ca III (6.4e-01)
233.03,2.382e-5,,,2.382e-5
233.08,5.418e-5,,,5.418e-5
233.13,1.138e-4,,,1.138e-4
233.18,2.183e-4,,,2.183e-4
233.23,3.824e-4,,,3.824e-4
233.28,6.122e-4,,,6.122e-4
233.33,8.966e-4,,,8.966e-4
233.38,1.204e-3,,,1.204e-3
233.43,1.490e-3,,,1.490e-3
233.48,1.712e-3,,,1.712e-3
233.53,1.853e-3,,,1.853e-3
233.58,1.930e-3,,,1.930e-3
233.63,1.988e-3,,,1.988e-3
233.68,2.074e-3,,,2.074e-3
233.73,2.210e-3,,,2.210e-3
233.78,2.379e-3,,,2.379e-3
233.83,2.536e-3,,,2.536e-3
233.88,2.637e-3,,,2.637e-3
233.93,2.658e-3,,,2.658e-3
233.98,2.610e-3,,,2.610e-3
234.03,2.527e-3,,,2.527e-3
234.08,2.439e-3,,,2.439e-3
234.13,2.363e-3,,,2.363e-3
234.18,2.294e-3,,,2.294e-3
234.23,2.218e-3,,,2.218e-3
234.28,2.113e-3,,,2.113e-3
234.33,1.962e-3,,,1.962e-3
234.38,1.762e-3,,,1.762e-3
234.43,1.530e-3,,,1.530e-3
234.48,1.323e-3,,,1.323e-3
234.53,1.285e-3,,,1.285e-3
234.58,1.726e-3,,,1.726e-3
234.63,3.284e-3,,,3.284e-3
234.68,7.153e-3,,,7.153e-3
234.73,1.531e-2,,,1.531e-2
234.78,3.051e-2,,,3.051e-2
234.83,5.583e-2,,,5.583e-2
234.88,9.345e-2,,,9.345e-2
234.93,1.429e-1,,,1.429e-1
234.98,1.997e-1,,,1.997e-1
235.03,2.550e-1,,,2.550e-1
235.08,2.974e-1,,,2.974e-1
235.13,3.169e-1,,,3.169e-1
235.18,3.085e-1,,,3.085e-1
235.23,2.746e-1,,,2.746e-1
235.28,2.235e-1,,,2.235e-1
235.33,1.665e-1,,,1.665e-1
235.38,1.139e-1,,,1.139e-1
235.43,7.202e-2,,,7.202e-2
235.48,4.261e-2,,,4.261e-2
235.53,2.421e-2,,,2.421e-2
235.58,1.382e-2,,,1.382e-2
235.63,8.371e-3,,,8.371e-3
235.68,5.550e-3,,,5.550e-3
235.73,3.942e-3,,,3.942e-3
235.78,2.847e-3,,,2.847e-3
235.83,1.996e-3,,,1.996e-3
235.88,1.321e-3,,,1.321e-3
235.93,8.134e-4,,,8.134e-4
235.98,4.628e-4,,,4.628e-4
236.03,2.424e-4,,,2.424e-4
236.08,1.166e-4,,,1.166e-4
236.13,5.152e-5,,,5.152e-5
236.18,2.086e-5,,,2.086e-5
236.23,7.739e-6,,,7.739e-6
236.28,2.630e-6,,,2.630e-6
236.33,8.179e-7,,,8.179e-7
236.38,2.328e-7,,,2.328e-7
236.43,6.063e-8,,,6.063e-8
236.48,1.444e-8,,,1.444e-8
236.53,3.145e-9,,,3.145e-9
236.58,6.265e-10,,,6.265e-10
236.63,1.141e-10,,,1.141e-10
236.68,1.899e-11,,,1.899e-11
236.73,2.891e-12,,,2.891e-12
236.78,4.021e-13,,,4.021e-13
236.83,5.114e-14,,,5.114e-14
236.88,5.943e-15,,,5.943e-15
236.93,6.314e-16,,,6.314e-16
236.98,6.123e-17,,,6.123e-17
237.03,5.435e-18,,,5.435e-18
237.08,4.409e-19,,,4.409e-19
237.88,2.985e-16,,,2.985e-16
237.93,3.532e-15,,,3.532e-15
237.98,3.829e-14,,,3.829e-14
238.03,3.804e-13,,,3.804e-13
238.08,3.463e-12,,,3.463e-12
238.13,2.889e-11,,,2.889e-11
238.18,2.209e-10,,,2.209e-10
238.23,1.548e-9,,,1.548e-9
238.28,9.937e-9,,,9.937e-9
238.33,5.847e-8,,,5.847e-8
238.38,3.153e-7,,,3.153e-7
238.43,1.561e-6,2.737e-9,,1.558e-6
238.48,7.085e-6,3.146e-8,,7.054e-6
238.53,2.960e-5,3.317e-7,,2.927e-5
238.58,1.145e-4,3.205e-6,,1.113e-4
238.63,4.163e-4,2.839e-5,,3.879e-4
238.68,1.469e-3,2.306e-4,,1.239e-3
238.73,5.342e-3,1.717e-3,,3.625e-3
238.78,2.144e-2,1.172e-2,,9.722e-3
238.83,9.723e-2,7.334e-2,,2.389e-2
238.88,4.745e-1,4.207e-1,,5.381e-2
238.93,2.324e+0,2.213e+0,,1.111e-1
238.98,1.088e+1,1.067e+1,,2.101e-1
239.03,4.752e+1,4.715e+1,,3.641e-1
239.08,1.916e+2,1.911e+2,,5.783e-1
239.13,7.106e+2,7.098e+2,,8.418e-1
239.18,2.418e+3,2.417e+3,,1.123e+0
239.23,7.549e+3,7.547e+3,,1.373e+0
239.28,2.160e+4,2.160e+4,,1.537e+0
239.33,5.668e+4,5.668e+4,,1.578e+0
239.38,1.364e+5,1.364e+5,,1.485e+0
239.43,3.007e+5,3.007e+5,,1.280e+0
239.48,6.080e+5,6.080e+5,,1.011e+0
239.53,1.127e+6,1.127e+6,,7.320e-1
239.58,1.915e+6,1.915e+6,,4.857e-1
239.63,2.983e+6,2.983e+6,,2.953e-1
239.68,4.259e+6,4.259e+6,,1.645e-1
239.73,5.577e+6,5.577e+6,,8.400e-2
239.78,6.693e+6,6.693e+6,,3.930e-2
239.83,7.365e+6,7.365e+6,,1.685e-2
239.88,7.429e+6,7.429e+6,,6.621e-3
239.93,6.870e+6,6.870e+6,,2.384e-3
239.98,5.824e+6,5.824e+6,,7.867e-4
240.03,4.527e+6,4.527e+6,,2.379e-4
240.08,3.225e+6,3.225e+6,,6.592e-5
240.13,2.107e+6,2.107e+6,,1.674e-5
240.18,1.262e+6,1.262e+6,,3.896e-6
240.23,6.926e+5,6.926e+5,,8.309e-7
240.28,3.486e+5,3.486e+5,,1.624e-7
240.33,1.608e+5,1.608e+5,,2.908e-8
240.38,6.803e+4,6.803e+4,,4.773e-9
240.43,2.638e+4,2.638e+4,,7.178e-10
240.48,9.379e+3,9.379e+3,,9.894e-11
240.53,3.057e+3,3.057e+3,,1.250e-11
240.58,9.133e+2,9.133e+2,,1.446e-12
240.63,2.501e+2,2.501e+2,,1.534e-13
240.68,6.281e+1,6.281e+1,,1.491e-14
240.73,1.446e+1,1.446e+1,,1.328e-15
240.78,3.052e+0,3.052e+0,,1.084e-16
240.83,5.904e-1,5.904e-1,,
240.88,1.047e-1,1.047e-1,,
240.93,1.703e-2,1.703e-2,,
240.98,2.539e-3,2.539e-3,,
241.03,3.469e-4,3.469e-4,,
241.08,4.347e-5,4.347e-5,,
241.13,4.993e-6,4.993e-6,,
241.18,5.257e-7,5.257e-7,,
241.23,5.075e-8,5.075e-8,,
241.28,4.491e-9,4.491e-9,,
241.63,3.005e-17,,,3.005e-17
241.68,3.524e-16,,,3.524e-16
241.73,3.797e-15,,,3.797e-15
241.78,3.760e-14,,,3.760e-14
241.83,3.421e-13,,,3.421e-13
241.88,2.860e-12,,,2.860e-12
241.93,2.197e-11,,,2.197e-11
241.98,1.551e-10,,,1.551e-10
242.03,1.006e-9,,,1.006e-9
242.08,5.994e-9,,,5.994e-9
242.13,3.282e-8,,,3.282e-8
242.18,1.652e-7,,,1.652e-7
242.23,7.638e-7,,,7.638e-7
242.28,3.245e-6,,,3.245e-6
242.33,1.267e-5,,,1.267e-5
242.38,4.545e-5,,,4.545e-5
242.43,1.498e-4,,,1.498e-4
242.48,4.538e-4,,,4.538e-4
242.53,1.263e-3,,,1.263e-3
242.58,3.231e-3,,,3.231e-3
242.63,7.592e-3,,,7.592e-3
242.68,1.640e-2,,,1.640e-2
242.73,3.253e-2,,,3.253e-2
242.78,5.932e-2,,,5.932e-2
242.83,9.938e-2,,,9.938e-2
242.88,1.530e-1,,,1.530e-1
242.93,2.164e-1,,,2.164e-1
242.98,2.813e-1,,,2.813e-1
243.03,3.360e-1,,,3.360e-1
243.08,3.688e-1,,,3.688e-1
243.13,3.719e-1,,,3.719e-1
243.18,3.447e-1,,,3.447e-1
243.23,2.935e-1,,,2.935e-1
243.28,2.296e-1,,,2.296e-1
243.33,1.651e-1,,,1.651e-1
243.38,1.091e-1,,,1.091e-1
243.43,6.622e-2,,,6.622e-2
243.48,3.695e-2,,,3.695e-2
243.53,1.900e-2,,,1.900e-2
243.58,9.133e-3,,,9.133e-3
243.63,4.497e-3,,,4.497e-3
243.68,3.266e-3,,,3.266e-3
243.73,4.876e-3,,,4.876e-3
243.78,1.008e-2,,,1.008e-2
243.83,2.092e-2,,,2.092e-2
243.88,4.046e-2,,,4.046e-2
243.93,7.211e-2,,,7.211e-2
243.98,1.182e-1,,,1.182e-1
244.03,1.783e-1,,,1.783e-1
244.08,2.472e-1,,,2.472e-1
244.13,3.152e-1,,,3.152e-1
244.18,3.696e-1,,,3.696e-1
244.23,3.986e-1,,,3.986e-1
244.28,3.952e-1,,,3.952e-1
244.33,3.604e-1,,,3.604e-1
244.38,3.023e-1,,,3.023e-1
244.43,2.331e-1,,,2.331e-1
244.48,1.653e-1,,,1.653e-1
244.53,1.078e-1,,,1.078e-1
244.58,6.467e-2,,,6.467e-2
244.63,3.567e-2,,,3.567e-2
244.68,1.809e-2,,,1.809e-2
244.73,8.438e-3,,,8.438e-3
244.78,3.619e-3,,,3.619e-3
244.83,1.428e-3,,,1.428e-3
244.88,5.178e-4,,,5.178e-4
244.93,1.727e-4,,,1.727e-4
244.98,5.299e-5,,,5.299e-5
245.03,1.495e-5,,,1.495e-5
245.08,3.878e-6,,,3.878e-6
245.13,9.252e-7,,,9.252e-7
245.18,2.030e-7,,,2.030e-7
245.23,4.095e-8,,,4.095e-8
245.28,7.597e-9,,,7.597e-9
245.33,1.296e-9,,,1.296e-9
245.38,2.034e-10,,,2.034e-10
245.43,2.934e-11,,,2.934e-11
245.48,3.894e-12,,,3.894e-12
245.53,4.751e-13,,,4.751e-13
245.58,5.364e-14,,,5.364e-14
245.63,8.863e-15,,,8.863e-15
245.68,3.252e-14,,,3.252e-14
245.73,2.807e-13,,,2.807e-13
245.78,2.268e-12,,,2.268e-12
245.83,1.688e-11,,,1.688e-11
245.88,1.158e-10,,,1.158e-10
245.93,7.317e-10,,,7.317e-10
245.98,4.260e-9,,,4.260e-9
246.03,2.285e-8,,,2.285e-8
246.08,1.130e-7,,,1.130e-7
246.13,5.144e-7,,,5.144e-7
246.18,2.159e-6,,,2.159e-6
246.23,8.347e-6,,,8.347e-6
246.28,2.974e-5,,,2.974e-5
246.33,9.767e-5,,,9.767e-5
246.38,2.956e-4,,,2.956e-4
246.43,8.249e-4,,,8.249e-4
246.48,2.122e-3,,,2.122e-3
246.53,5.037e-3,,,5.037e-3
246.58,1.103e-2,,,1.103e-2
246.63,2.232e-2,,,2.232e-2
246.68,4.173e-2,,,4.173e-2
246.73,7.222e-2,,,7.222e-2
246.78,1.159e-1,,,1.159e-1
246.83,1.730e-1,,,1.730e-1
246.88,2.406e-1,,,2.406e-1
246.93,3.133e-1,,,3.133e-1
246.98,3.834e-1,,,3.834e-1
247.03,4.429e-1,,,4.429e-1
247.08,4.850e-1,,,4.850e-1
247.13,5.048e-1,,,5.048e-1
247.18,5.000e-1,,,5.000e-1
247.23,4.708e-1,,,4.708e-1
247.28,4.204e-1,,,4.204e-1
247.33,3.545e-1,,,3.545e-1
247.38,2.811e-1,,,2.811e-1
247.43,2.087e-1,,,2.087e-1
247.48,1.445e-1,,,1.445e-1
247.53,9.309e-2,,,9.309e-2
247.58,5.561e-2,,,5.561e-2
247.63,3.076e-2,,,3.076e-2
247.68,1.573e-2,,,1.573e-2
247.73,7.430e-3,,,7.430e-3
247.78,3.240e-3,,,3.240e-3
247.83,1.303e-3,,,1.303e-3
247.88,4.835e-4,,,4.835e-4
247.93,1.654e-4,,,1.654e-4
247.98,5.215e-5,,,5.215e-5
248.03,1.516e-5,,,1.516e-5
248.08,4.060e-6,,,4.060e-6
248.13,1.002e-6,,,1.002e-6
248.18,2.281e-7,,,2.281e-7
248.23,4.836e-8,,,4.836e-8
248.28,1.241e-8,,,1.241e-8
248.33,1.868e-8,,,1.868e-8
248.38,8.469e-8,,,8.469e-8
248.43,3.860e-7,,,3.860e-7
248.48,1.628e-6,,,1.628e-6
248.53,6.338e-6,,,6.338e-6
248.58,2.276e-5,,,2.276e-5
248.63,7.546e-5,,,7.546e-5
248.68,2.308e-4,,,2.308e-4
248.73,6.517e-4,,,6.517e-4
248.78,1.698e-3,,,1.698e-3
248.83,4.089e-3,,,4.089e-3
248.88,9.100e-3,,,9.100e-3
248.93,1.876e-2,,,1.876e-2
248.98,3.593e-2,,,3.593e-2
249.03,6.435e-2,,,6.435e-2
249.08,1.090e-1,,,1.090e-1
249.13,1.780e-1,,,1.780e-1
249.18,2.871e-1,,,2.871e-1
249.23,4.705e-1,,,4.705e-1
249.28,7.946e-1,,,7.946e-1
249.33,1.374e+0,,,1.374e+0
249.38,2.373e+0,,,2.373e+0
249.43,3.987e+0,,,3.987e+0
249.48,6.375e+0,,,6.375e+0
249.53,9.569e+0,,,9.569e+0
249.58,1.338e+1,,,1.338e+1
249.63,1.734e+1,,,1.734e+1
249.68,2.080e+1,,,2.080e+1
249.73,2.305e+1,,,2.305e+1
249.78,2.360e+1,,,2.360e+1
249.83,2.230e+1,,,2.230e+1
249.88,1.946e+1,,,1.946e+1
249.93,1.567e+1,,,1.567e+1
249.98,1.165e+1,,,1.165e+1
250.03,7.993e+0,,,7.993e+0
250.08,5.062e+0,,,5.062e+0
250.13,2.959e+0,,,2.959e+0
250.18,1.596e+0,,,1.596e+0
250.23,7.948e-1,,,7.948e-1
250.28,3.653e-1,,,3.653e-1
250.33,1.549e-1,,,1.549e-1
250.38,6.067e-2,,,6.067e-2
250.43,2.192e-2,,,2.192e-2
250.48,7.312e-3,,,7.312e-3
250.53,2.251e-3,,,2.251e-3
250.58,6.396e-4,,,6.396e-4
250.63,1.677e-4,,,1.677e-4
250.68,4.061e-5,,,4.061e-5
250.73,9.072e-6,,,9.072e-6
250.78,1.871e-6,,,1.871e-6
250.83,3.560e-7,,,3.560e-7
250.88,6.255e-8,,,6.255e-8
250.93,1.014e-8,,,1.014e-8
250.98,1.518e-9,,,1.518e-9
251.03,2.096e-10,,,2.096e-10
251.08,2.673e-11,,,2.673e-11
251.13,3.145e-12,,,3.145e-12
251.18,3.415e-13,,,3.415e-13
251.23,3.424e-14,,,3.424e-14
251.28,3.168e-15,,,3.168e-15
252.63,1.272e-14,,,1.272e-14
252.68,1.288e-13,,,1.288e-13
252.73,1.206e-12,,,1.206e-12
252.78,1.046e-11,,,1.046e-11
252.83,8.388e-11,,,8.388e-11
252.88,6.229e-10,,,6.229e-10
252.93,4.280e-9,,,4.280e-9
252.98,2.722e-8,,,2.722e-8
253.03,1.603e-7,,,1.603e-7
253.08,8.731e-7,,,8.731e-7
253.13,4.402e-6,,,4.402e-6
253.18,2.054e-5,,,2.054e-5
253.23,8.873e-5,,,8.873e-5
253.28,3.547e-4,,,3.547e-4
253.33,1.312e-3,,,1.312e-3
253.38,4.493e-3,,,4.493e-3
253.43,1.424e-2,,,1.424e-2
253.48,4.176e-2,,,4.176e-2
253.53,1.133e-1,,,1.133e-1
253.58,2.847e-1,,,2.847e-1
253.63,6.620e-1,,,6.620e-1
253.68,1.425e+0,,,1.425e+0
253.73,2.837e+0,,,2.837e+0
253.78,5.230e+0,,,5.230e+0
253.83,8.922e+0,,,8.922e+0
253.88,1.409e+1,,,1.409e+1
253.93,2.058e+1,,,2.058e+1
253.98,2.784e+1,,,2.784e+1
254.03,3.484e+1,,,3.484e+1
254.08,4.037e+1,,,4.037e+1
254.13,4.328e+1,,,4.328e+1
254.18,4.294e+1,,,4.294e+1
254.23,3.944e+1,,,3.944e+1
254.28,3.352e+1,,,3.352e+1
254.33,2.637e+1,,,2.637e+1
254.38,1.920e+1,,,1.920e+1
254.43,1.294e+1,,,1.294e+1
254.48,8.068e+0,,,8.068e+0
254.53,4.656e+0,,,4.656e+0
254.58,2.487e+0,,,2.487e+0
254.63,1.230e+0,,,1.230e+0
254.68,5.627e-1,,,5.627e-1
254.73,2.383e-1,,,2.383e-1
254.78,9.340e-2,,,9.340e-2
254.83,3.388e-2,,,3.388e-2
254.88,1.137e-2,,,1.137e-2
254.93,3.534e-3,,,3.534e-3
254.98,1.016e-3,,,1.016e-3
255.03,2.705e-4,,,2.705e-4
255.08,6.663e-5,,,6.663e-5
255.13,1.519e-5,,,1.519e-5
255.18,3.205e-6,,,3.205e-6
255.23,6.259e-7,,,6.259e-7
255.28,1.131e-7,,,1.131e-7
255.33,1.892e-8,,,1.892e-8
255.38,2.929e-9,,,2.929e-9
255.43,4.197e-10,,,4.197e-10
255.48,5.566e-11,,,5.566e-11
255.53,6.831e-12,,,6.831e-12
255.58,7.759e-13,,,7.759e-13
255.63,8.156e-14,,,8.156e-14
255.68,7.936e-15,,,7.936e-15
260.48,2.193e-15,,,2.193e-15
260.53,2.172e-14,,,2.172e-14
260.58,2.000e-13,,,2.000e-13
260.63,1.713e-12,,,1.713e-12
260.68,1.364e-11,,,1.364e-11
260.73,1.009e-10,,,1.009e-10
260.78,6.948e-10,,,6.948e-10
260.83,4.446e-9,,,4.446e-9
260.88,2.646e-8,,,2.646e-8
260.93,1.464e-7,,,1.464e-7
260.98,7.530e-7,,,7.530e-7
261.03,3.602e-6,,,3.602e-6
261.08,1.602e-5,,,1.602e-5
261.13,6.623e-5,,,6.623e-5
261.18,2.546e-4,,,2.546e-4
261.23,9.103e-4,,,9.103e-4
261.28,3.026e-3,,,3.026e-3
261.33,9.350e-3,,,9.350e-3
261.38,2.687e-2,,,2.687e-2
261.43,7.178e-2,,,7.178e-2
261.48,1.783e-1,,,1.783e-1
261.53,4.119e-1,,,4.119e-1
261.58,8.845e-1,,,8.845e-1
261.63,1.766e+0,,,1.766e+0
261.68,3.279e+0,,,3.279e+0
261.73,5.661e+0,,,5.661e+0
261.78,9.086e+0,,,9.086e+0
261.83,1.356e+1,,,1.356e+1
261.88,1.882e+1,,,1.882e+1
261.93,2.428e+1,,,2.428e+1
261.98,2.912e+1,,,2.912e+1
262.03,3.248e+1,,,3.248e+1
262.08,3.368e+1,,,3.368e+1
262.13,3.248e+1,,,3.248e+1
262.18,2.912e+1,,,2.912e+1
262.23,2.428e+1,,,2.428e+1
262.28,1.882e+1,,,1.882e+1
262.33,1.356e+1,,,1.356e+1
262.38,9.086e+0,,,9.086e+0
262.44,5.105e+0,,,5.105e+0
262.49,2.915e+0,,,2.915e+0
262.54,1.548e+0,,,1.548e+0
262.59,7.661e-1,,,7.661e-1
262.64,3.583e-1,,,3.583e-1
262.69,1.726e-1,,,1.726e-1
262.74,1.222e-1,,,1.222e-1
262.79,1.811e-1,,,1.811e-1
262.84,3.827e-1,,,3.827e-1
262.89,8.254e-1,,,8.254e-1
262.94,1.680e+0,,,1.680e+0
262.99,3.190e+0,,,3.190e+0
263.04,5.636e+0,,,5.636e+0
263.09,9.267e+0,,,9.267e+0
263.14,1.418e+1,,,1.418e+1
263.19,2.018e+1,,,2.018e+1
263.24,2.673e+1,,,2.673e+1
263.29,3.294e+1,,,3.294e+1
263.34,3.777e+1,,,3.777e+1
263.39,4.030e+1,,,4.030e+1
263.44,4.002e+1,,,4.002e+1
263.49,3.697e+1,,,3.697e+1
263.54,3.177e+1,,,3.177e+1
263.59,2.541e+1,,,2.541e+1
263.64,1.891e+1,,,1.891e+1
263.69,1.310e+1,,,1.310e+1
263.74,8.438e+0,,,8.438e+0
263.79,5.059e+0,,,5.059e+0
263.84,2.822e+0,,,2.822e+0
263.89,1.465e+0,,,1.465e+0
263.94,7.074e-1,,,7.074e-1
263.99,3.179e-1,,,3.179e-1
264.04,1.329e-1,,,1.329e-1
264.09,5.172e-2,,,5.172e-2
264.14,1.872e-2,,,1.872e-2
264.19,6.307e-3,,,6.307e-3
264.24,1.977e-3,,,1.977e-3
264.29,5.766e-4,,,5.766e-4
264.34,1.565e-4,,,1.565e-4
264.39,3.951e-5,,,3.951e-5
264.44,9.288e-6,,,9.288e-6
264.49,2.057e-6,,,2.057e-6
264.54,5.301e-7,,,5.301e-7
264.59,5.458e-7,,,5.458e-7
264.64,1.750e-6,,,1.750e-6
264.69,6.009e-6,,,6.009e-6
264.74,1.935e-5,,,1.935e-5
264.79,5.809e-5,,,5.809e-5
264.84,1.624e-4,,,1.624e-4
264.89,4.231e-4,,,4.231e-4
264.94,1.027e-3,,,1.027e-3
264.99,2.320e-3,,,2.320e-3
265.04,4.885e-3,,,4.885e-3
265.09,9.582e-3,,,9.582e-3
265.14,1.751e-2,,,1.751e-2
265.19,2.980e-2,,,2.980e-2
265.24,4.725e-2,,,4.725e-2
265.29,6.978e-2,,,6.978e-2
265.34,9.601e-2,,,9.601e-2
265.39,1.231e-1,,,1.231e-1
265.44,1.469e-1,,,1.469e-1
265.49,1.634e-1,,,1.634e-1
265.54,1.693e-1,,,1.693e-1
265.59,1.634e-1,,,1.634e-1
265.64,1.469e-1,,,1.469e-1
265.69,1.231e-1,,,1.231e-1
265.74,9.601e-2,,,9.601e-2
265.79,6.978e-2,,,6.978e-2
265.84,4.725e-2,,,4.725e-2
265.89,2.980e-2,,,2.980e-2
265.94,1.751e-2,,,1.751e-2
265.99,9.582e-3,,,9.582e-3
266.04,4.885e-3,,,4.885e-3
266.09,2.320e-3,,,2.320e-3
266.14,1.027e-3,,,1.027e-3
266.19,4.231e-4,,,4.231e-4
266.24,1.624e-4,,,1.624e-4
266.29,5.809e-5,,,5.809e-5
266.34,1.935e-5,,,1.935e-5
266.39,6.007e-6,,,6.007e-6
266.44,1.737e-6,,,1.737e-6
266.49,4.677e-7,,,4.677e-7
266.54,1.173e-7,,,1.173e-7
266.59,2.742e-8,,,2.742e-8
266.64,5.970e-9,,,5.970e-9
266.69,1.211e-9,,,1.211e-9
266.74,2.287e-10,,,2.287e-10
266.79,4.026e-11,,,4.026e-11
266.84,6.600e-12,,,6.600e-12
266.89,1.008e-12,,,1.008e-12
266.94,1.434e-13,,,1.434e-13
266.99,1.900e-14,,,1.900e-14
267.04,2.346e-15,,,2.346e-15
267.09,2.698e-16,,,2.698e-16
267.14,6.235e-15,,,6.235e-15
267.19,5.804e-14,,,5.804e-14
267.24,5.065e-13,,,5.065e-13
267.29,4.124e-12,,,4.124e-12
267.34,3.134e-11,,,3.134e-11
267.39,2.222e-10,,,2.222e-10
267.44,1.470e-9,,,1.470e-9
267.49,9.076e-9,,,9.076e-9
267.54,5.228e-8,,,5.228e-8
267.59,2.811e-7,,,2.811e-7
267.64,1.410e-6,,,1.410e-6
267.69,6.599e-6,,,6.599e-6
267.74,2.882e-5,,,2.882e-5
267.79,1.175e-4,,,1.175e-4
267.84,4.468e-4,,,4.468e-4
267.89,1.585e-3,,,1.585e-3
267.94,5.250e-3,,,5.250e-3
267.99,1.622e-2,,,1.622e-2
268.04,4.678e-2,,,4.678e-2
268.09,1.259e-1,,,1.259e-1
268.14,3.160e-1,,,3.160e-1
268.19,7.402e-1,,,7.402e-1
268.24,1.618e+0,,,1.618e+0
268.29,3.301e+0,,,3.301e+0
268.34,6.283e+0,,,6.283e+0
268.39,1.116e+1,,,1.116e+1
268.44,1.850e+1,,,1.850e+1
268.49,2.861e+1,,,2.861e+1
268.54,4.128e+1,,,4.128e+1
268.59,5.560e+1,,,5.560e+1
268.64,6.986e+1,,,6.986e+1
268.69,8.192e+1,,,8.192e+1
268.74,8.963e+1,,,8.963e+1
268.79,9.151e+1,,,9.151e+1
268.84,8.718e+1,,,8.718e+1
268.89,7.750e+1,,,7.750e+1
268.94,6.429e+1,,,6.429e+1
268.99,4.977e+1,,,4.977e+1
269.04,3.595e+1,,,3.595e+1
269.09,2.423e+1,,,2.423e+1
269.14,1.524e+1,,,1.524e+1
269.19,8.943e+0,,,8.943e+0
269.24,4.898e+0,,,4.898e+0
269.29,2.503e+0,,,2.503e+0
269.34,1.193e+0,,,1.193e+0
269.39,5.310e-1,,,5.310e-1
269.44,2.205e-1,,,2.205e-1
269.49,8.545e-2,,,8.545e-2
269.54,3.101e-2,,,3.101e-2
269.59,1.089e-2,,,1.089e-2
269.64,4.855e-3,,,4.855e-3
269.69,5.831e-3,,,5.831e-3
269.74,1.430e-2,,,1.430e-2
269.79,3.789e-2,,,3.789e-2
269.84,9.517e-2,,,9.517e-2
269.89,2.236e-1,,,2.236e-1
269.94,4.906e-1,,,4.906e-1
269.99,1.006e+0,,,1.006e+0
270.04,1.925e+0,,,1.925e+0
270.09,3.441e+0,,,3.441e+0
270.14,5.744e+0,,,5.744e+0
270.19,8.957e+0,,,8.957e+0
270.24,1.304e+1,,,1.304e+1
270.29,1.774e+1,,,1.774e+1
270.34,2.253e+1,,,2.253e+1
270.39,2.673e+1,,,2.673e+1
270.44,2.962e+1,,,2.962e+1
270.49,3.065e+1,,,3.065e+1
270.54,2.962e+1,,,2.962e+1
270.59,2.673e+1,,,2.673e+1
270.64,2.253e+1,,,2.253e+1
270.69,1.774e+1,,,1.774e+1
270.74,1.304e+1,,,1.304e+1
270.79,8.957e+0,,,8.957e+0
270.84,5.744e+0,,,5.744e+0
270.89,3.441e+0,,,3.441e+0
270.94,1.925e+0,,,1.925e+0
270.99,1.006e+0,,,1.006e+0
271.04,4.906e-1,,,4.906e-1
271.09,2.236e-1,,,2.236e-1
271.14,9.516e-2,,,9.516e-2
271.19,3.782e-2,,,3.782e-2
271.24,1.404e-2,,,1.404e-2
271.29,4.868e-3,,,4.868e-3
271.34,1.576e-3,,,1.576e-3
271.39,4.767e-4,,,4.767e-4
271.44,1.346e-4,,,1.346e-4
271.49,3.551e-5,,,3.551e-5
271.54,8.749e-6,,,8.749e-6
271.59,2.013e-6,,,2.013e-6
271.64,4.325e-7,,,4.325e-7
271.69,8.680e-8,,,8.680e-8
271.74,1.627e-8,,,1.627e-8
271.79,2.848e-9,,,2.848e-9
271.84,4.656e-10,,,4.656e-10
271.89,7.109e-11,,,7.109e-11
271.94,1.014e-11,,,1.014e-11
271.99,1.350e-12,,,1.350e-12
272.04,1.679e-13,,,1.679e-13
272.09,1.951e-14,,,1.951e-14
273.54,1.251e-18,,,1.251e-18
273.59,1.055e-17,,,1.055e-17
273.64,8.337e-17,,,8.337e-17
273.69,6.165e-16,,,6.165e-16
273.74,4.267e-15,,,4.267e-15
273.79,2.765e-14,,,2.765e-14
273.84,1.677e-13,,,1.677e-13
273.89,9.521e-13,,,9.521e-13
273.94,5.061e-12,,,5.061e-12
273.99,2.518e-11,,,2.518e-11
274.04,1.173e-10,,,1.173e-10
274.09,5.113e-10,,,5.113e-10
274.14,2.087e-9,,,2.087e-9
274.19,7.972e-9,,,7.972e-9
274.24,2.851e-8,,,2.851e-8
274.29,9.546e-8,,,9.546e-8
274.34,2.992e-7,,,2.992e-7
274.39,8.777e-7,,,8.777e-7
274.44,2.410e-6,,,2.410e-6
274.49,6.197e-6,,,6.197e-6
274.54,1.491e-5,,,1.491e-5
274.59,3.359e-5,,,3.359e-5
274.64,7.084e-5,,,7.084e-5
274.69,1.399e-4,,,1.399e-4
274.74,2.584e-4,,,2.584e-4
274.79,4.471e-4,,,4.471e-4
274.84,7.239e-4,,,7.239e-4
274.89,1.097e-3,,,1.097e-3
274.94,1.557e-3,,,1.557e-3
274.99,2.068e-3,,,2.068e-3
275.04,2.572e-3,,,2.572e-3
275.09,2.994e-3,,,2.994e-3
275.14,3.262e-3,,,3.262e-3
275.19,3.328e-3,,,3.328e-3
275.24,3.177e-3,,,3.177e-3
275.29,2.840e-3,,,2.840e-3
275.34,2.376e-3,,,2.376e-3
275.39,1.861e-3,,,1.861e-3
275.44,1.365e-3,,,1.365e-3
275.49,9.366e-4,,,9.366e-4
275.54,6.020e-4,,,6.020e-4
275.59,3.626e-4,,,3.626e-4
275.64,2.056e-4,,,2.056e-4
