Wavelength (nm),Sum,Fe I (6.3e-01),Fe II (3.7e-01),Fe III (5.1e-07)
353.3,1.010e+8,1.010e+8,,
353.4,1.013e+8,1.013e+8,,
353.5,1.026e+8,1.026e+8,,
353.6,1.046e+8,1.046e+8,,
353.7,1.069e+8,1.069e+8,,
353.8,1.088e+8,1.088e+8,,
353.9,1.097e+8,1.097e+8,,
354,1.093e+8,1.093e+8,,
354.1,1.073e+8,1.073e+8,,
354.2,1.037e+8,1.037e+8,,
354.3,9.894e+7,9.894e+7,,
354.4,9.371e+7,9.371e+7,,
354.5,8.890e+7,8.890e+7,,
354.6,8.556e+7,8.556e+7,,
354.7,8.467e+7,8.467e+7,,
354.8,8.700e+7,8.700e+7,,
354.9,9.303e+7,9.303e+7,,
355,1.029e+8,1.029e+8,,
355.1,1.162e+8,1.162e+8,,
355.2,1.326e+8,1.326e+8,,
355.3,1.513e+8,1.513e+8,,
355.4,1.717e+8,1.717e+8,,
355.5,1.935e+8,1.935e+8,,
355.6,2.166e+8,2.166e+8,,
355.7,2.415e+8,2.415e+8,,
355.8,2.690e+8,2.690e+8,,
355.9,3.000e+8,3.000e+8,,
356,3.353e+8,3.353e+8,,
356.1,3.754e+8,3.754e+8,,
356.2,4.200e+8,4.200e+8,,
356.3,4.681e+8,4.681e+8,,
356.4,5.177e+8,5.177e+8,,
356.5,5.661e+8,5.661e+8,,
356.6,6.104e+8,6.104e+8,,
356.7,6.478e+8,6.478e+8,,
356.8,6.766e+8,6.766e+8,,
356.9,6.963e+8,6.963e+8,,
357,7.085e+8,7.085e+8,,
357.1,7.165e+8,7.165e+8,,
357.2,7.247e+8,7.247e+8,,
357.3,7.384e+8,7.384e+8,,
357.4,7.618e+8,7.618e+8,,
357.5,7.974e+8,7.974e+8,,
357.6,8.447e+8,8.447e+8,,
357.7,9.002e+8,9.002e+8,,
357.8,9.572e+8,9.572e+8,,
357.9,1.007e+9,1.007e+9,,
358,1.042e+9,1.042e+9,,
358.1,1.054e+9,1.054e+9,,
358.2,1.039e+9,1.039e+9,,
358.3,9.944e+8,9.944e+8,,
358.4,9.241e+8,9.241e+8,,
358.5,8.332e+8,8.332e+8,,
358.6,7.288e+8,7.288e+8,,
358.7,6.190e+8,6.190e+8,,
358.8,5.111e+8,5.111e+8,,
358.9,4.109e+8,4.109e+8,,
359,3.226e+8,3.226e+8,,
359.1,2.484e+8,2.484e+8,,
359.2,1.888e+8,1.888e+8,,
359.3,1.436e+8,1.436e+8,,
359.4,1.113e+8,1.113e+8,,
359.5,9.079e+7,9.079e+7,,
359.6,8.058e+7,8.058e+7,,
359.7,7.962e+7,7.962e+7,,
359.8,8.704e+7,8.704e+7,,
359.9,1.022e+8,1.022e+8,,
360,1.244e+8,1.244e+8,,
360.1,1.528e+8,1.528e+8,,
360.2,1.862e+8,1.862e+8,,
360.3,2.230e+8,2.230e+8,,
360.4,2.610e+8,2.610e+8,,
360.5,2.979e+8,2.979e+8,,
360.6,3.313e+8,3.313e+8,,
360.7,3.593e+8,3.593e+8,,
360.8,3.804e+8,3.804e+8,,
360.9,3.946e+8,3.946e+8,,
361,4.025e+8,4.025e+8,,
361.1,4.058e+8,4.058e+8,,
361.2,4.067e+8,4.067e+8,,
361.3,4.072e+8,4.072e+8,,
361.4,4.086e+8,4.086e+8,,
361.5,4.113e+8,4.113e+8,,
361.6,4.149e+8,4.149e+8,,
361.7,4.180e+8,4.180e+8,,
361.8,4.188e+8,4.188e+8,,
361.9,4.159e+8,4.159e+8,,
362,4.087e+8,4.087e+8,,
362.1,3.976e+8,3.976e+8,,
362.2,3.840e+8,3.840e+8,,
362.3,3.701e+8,3.701e+8,3.458e-14,
362.4,3.581e+8,3.581e+8,1.743e-13,
362.5,3.498e+8,3.498e+8,8.464e-13,
362.6,3.460e+8,3.460e+8,3.960e-12,
362.7,3.461e+8,3.461e+8,1.785e-11,
362.8,3.486e+8,3.486e+8,7.755e-11,
362.9,3.510e+8,3.510e+8,3.246e-10,
363,3.506e+8,3.506e+8,1.309e-9,
363.1,3.452e+8,3.452e+8,5.085e-9,
363.2,3.333e+8,3.333e+8,1.904e-8,
363.3,3.148e+8,3.148e+8,6.865e-8,
363.4,2.909e+8,2.909e+8,2.386e-7,
363.5,2.635e+8,2.635e+8,7.988e-7,
363.6,2.356e+8,2.356e+8,2.577e-6,
363.7,2.099e+8,2.099e+8,8.010e-6,
363.8,1.892e+8,1.892e+8,2.399e-5,
363.9,1.755e+8,1.755e+8,6.922e-5,
364,1.698e+8,1.698e+8,1.925e-4,
364.1,1.724e+8,1.724e+8,5.155e-4,
364.2,1.824e+8,1.824e+8,1.331e-3,
364.3,1.982e+8,1.982e+8,3.309e-3,
364.4,2.173e+8,2.173e+8,7.928e-3,
364.5,2.370e+8,2.370e+8,1.830e-2,
364.6,2.543e+8,2.543e+8,4.071e-2,
364.7,2.665e+8,2.665e+8,8.724e-2,
364.8,2.716e+8,2.716e+8,1.801e-1,
364.9,2.684e+8,2.684e+8,3.584e-1,
365,2.569e+8,2.569e+8,6.870e-1,
365.1,2.380e+8,2.380e+8,1.269e+0,
365.2,2.132e+8,2.132e+8,2.258e+0,
365.3,1.849e+8,1.849e+8,3.871e+0,
365.4,1.552e+8,1.552e+8,6.395e+0,
365.5,1.262e+8,1.262e+8,1.018e+1,
365.6,9.975e+7,9.975e+7,1.561e+1,
365.7,7.681e+7,7.681e+7,2.307e+1,
365.8,5.796e+7,5.796e+7,3.284e+1,
365.9,4.323e+7,4.323e+7,4.504e+1,
366,3.231e+7,3.231e+7,5.953e+1,
366.1,2.468e+7,2.468e+7,7.581e+1,
366.2,1.975e+7,1.975e+7,9.301e+1,
366.3,1.692e+7,1.692e+7,1.100e+2,
366.4,1.568e+7,1.568e+7,1.252e+2,
366.5,1.562e+7,1.562e+7,1.374e+2,
366.6,1.644e+7,1.644e+7,1.453e+2,
366.7,1.794e+7,1.794e+7,1.480e+2,
366.8,2.003e+7,2.003e+7,1.453e+2,
366.9,2.268e+7,2.268e+7,1.374e+2,
367,2.594e+7,2.594e+7,1.252e+2,
367.1,2.993e+7,2.993e+7,1.100e+2,
367.2,3.475e+7,3.475e+7,9.301e+1,
367.3,4.051e+7,4.051e+7,7.581e+1,
367.4,4.725e+7,4.725e+7,5.953e+1,
367.5,5.495e+7,5.495e+7,4.504e+1,
367.6,6.350e+7,6.350e+7,3.284e+1,
367.7,7.271e+7,7.271e+7,2.307e+1,
367.8,8.231e+7,8.231e+7,1.561e+1,
367.9,9.198e+7,9.198e+7,1.018e+1,
368,1.014e+8,1.014e+8,6.395e+0,
368.1,1.101e+8,1.101e+8,3.871e+0,
368.2,1.179e+8,1.179e+8,2.258e+0,
368.3,1.243e+8,1.243e+8,1.269e+0,
368.4,1.290e+8,1.290e+8,6.870e-1,
368.5,1.319e+8,1.319e+8,3.584e-1,
368.6,1.327e+8,1.327e+8,1.801e-1,
368.7,1.315e+8,1.315e+8,8.724e-2,
368.8,1.284e+8,1.284e+8,4.071e-2,
368.9,1.236e+8,1.236e+8,1.830e-2,
369,1.177e+8,1.177e+8,7.928e-3,
369.1,1.110e+8,1.110e+8,3.309e-3,
369.2,1.042e+8,1.042e+8,1.331e-3,
369.3,9.786e+7,9.786e+7,5.155e-4,
369.4,9.254e+7,9.254e+7,1.925e-4,
369.5,8.875e+7,8.875e+7,6.922e-5,
369.6,8.689e+7,8.689e+7,2.399e-5,
369.7,8.731e+7,8.731e+7,8.010e-6,
369.8,9.021e+7,9.021e+7,2.577e-6,
369.9,9.565e+7,9.565e+7,7.988e-7,
370,1.035e+8,1.035e+8,2.386e-7,
370.1,1.135e+8,1.135e+8,6.865e-8,
370.2,1.250e+8,1.250e+8,1.904e-8,
370.3,1.374e+8,1.374e+8,5.085e-9,
370.4,1.501e+8,1.501e+8,1.309e-9,
370.5,1.624e+8,1.624e+8,3.246e-10,
370.6,1.740e+8,1.740e+8,7.755e-11,
370.7,1.851e+8,1.851e+8,1.785e-11,
370.8,1.962e+8,1.962e+8,3.960e-12,
370.9,2.085e+8,2.085e+8,8.464e-13,
371,2.236e+8,2.236e+8,1.743e-13,
371.1,2.432e+8,2.432e+8,3.458e-14,
371.2,2.687e+8,2.687e+8,6.611e-15,
371.3,3.010e+8,3.010e+8,,
371.4,3.398e+8,3.398e+8,,
371.5,3.837e+8,3.837e+8,,
371.6,4.301e+8,4.301e+8,,
371.7,4.756e+8,4.756e+8,,
371.8,5.166e+8,5.166e+8,,
371.9,5.499e+8,5.499e+8,,
372,5.734e+8,5.734e+8,,
372.1,5.868e+8,5.868e+8,,
372.2,5.917e+8,5.917e+8,,
372.3,5.919e+8,5.919e+8,,
372.4,5.924e+8,5.924e+8,,
372.5,5.990e+8,5.990e+8,,
372.6,6.171e+8,6.171e+8,,
372.7,6.510e+8,6.510e+8,,
372.8,7.028e+8,7.028e+8,,
372.9,7.717e+8,7.717e+8,,
373,8.542e+8,8.542e+8,,
373.1,9.440e+8,9.440e+8,,
373.2,1.033e+9,1.033e+9,,
373.3,1.113e+9,1.113e+9,,
373.4,1.176e+9,1.176e+9,,
373.5,1.216e+9,1.216e+9,,
373.6,1.231e+9,1.231e+9,,
373.7,1.222e+9,1.222e+9,,
373.8,1.194e+9,1.194e+9,,
373.9,1.154e+9,1.154e+9,,
374,1.109e+9,1.109e+9,,
374.1,1.068e+9,1.068e+9,,
374.2,1.034e+9,1.034e+9,,
374.3,1.012e+9,1.012e+9,,
374.4,1.000e+9,1.000e+9,,
374.5,9.954e+8,9.954e+8,,
374.6,9.930e+8,9.930e+8,,
374.7,9.877e+8,9.877e+8,,
374.8,9.748e+8,9.748e+8,,
374.9,9.517e+8,9.517e+8,,
375,9.179e+8,9.179e+8,,
375.1,8.749e+8,8.749e+8,,
375.2,8.259e+8,8.259e+8,,
375.3,7.751e+8,7.751e+8,,
375.4,7.262e+8,7.262e+8,,
375.5,6.824e+8,6.824e+8,,
375.6,6.454e+8,6.454e+8,,
375.7,6.158e+8,6.158e+8,,
375.8,5.926e+8,5.926e+8,,
375.9,5.743e+8,5.743e+8,,
376,5.586e+8,5.586e+8,,
376.1,5.433e+8,5.433e+8,,
376.2,5.264e+8,5.264e+8,,
376.3,5.062e+8,5.062e+8,,
376.4,4.815e+8,4.815e+8,,
376.5,4.517e+8,4.517e+8,,
376.6,4.168e+8,4.168e+8,,
376.7,3.774e+8,3.774e+8,,
376.8,3.347e+8,3.347e+8,,
376.9,2.901e+8,2.901e+8,,
377,2.454e+8,2.454e+8,,
377.1,2.023e+8,2.023e+8,,
377.2,1.626e+8,1.626e+8,,
377.3,1.273e+8,1.273e+8,,
377.4,9.740e+7,9.740e+7,,
377.5,7.317e+7,7.317e+7,,
377.6,5.457e+7,5.457e+7,,
377.7,4.124e+7,4.124e+7,,
377.8,3.259e+7,3.259e+7,,
377.9,2.796e+7,2.796e+7,,
378,2.669e+7,2.669e+7,,
378.1,2.813e+7,2.813e+7,,
378.2,3.171e+7,3.171e+7,,
378.3,3.694e+7,3.694e+7,,
378.4,4.340e+7,4.340e+7,,
378.5,5.075e+7,5.075e+7,,
378.6,5.872e+7,5.872e+7,,
378.7,6.714e+7,6.714e+7,,
378.8,7.588e+7,7.588e+7,,
378.9,8.490e+7,8.490e+7,,
379,9.412e+7,9.412e+7,,
379.1,1.035e+8,1.035e+8,,
379.2,1.128e+8,1.128e+8,,
379.3,1.219e+8,1.219e+8,,
379.4,1.304e+8,1.304e+8,,
379.5,1.378e+8,1.378e+8,,
379.6,1.438e+8,1.438e+8,,
379.7,1.479e+8,1.479e+8,,
379.8,1.499e+8,1.499e+8,,
379.9,1.499e+8,1.499e+8,,
380,1.481e+8,1.481e+8,,
380.1,1.453e+8,1.453e+8,,
380.2,1.423e+8,1.423e+8,,
