obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""270.350""","=""0.0015""","=""270.35027""","=""0.00007""","=""20""","=""""",,"=""29951.434""","=""66929.517""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",,"=""""","=""L562""",
"=""270.3760""","=""0.0006""","=""270.37511""","=""0.00007""","=""50""","=""6.6e+06""",B,"=""29919.444""","=""66894.130""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4G).4p""","=""z 5F*""","=""1""",,"=""T7259""","=""L562""",
"=""270.398""","=""0.0015""","=""270.3975""","=""0.0004""","=""1000""","=""2.9e+07""",D,"=""27547.26""","=""64518.89""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""z 5G*""","=""5""",,"=""c88""","=""L562""",
"=""270.4045""","=""0.0006""","=""270.4042""","=""0.0003""","=""20""","=""1.03e+08""",C,"=""64518.89""","=""101489.60""","=""3d5.(4G).4p""","=""z 5G*""","=""5""","=""3d5.(4G).5s""","=""e 5G""","=""5""",,"=""c88""","=""L562""",
"=""270.420""","=""0.0015""","=""""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
"=""270.4321""","=""0.0006""","=""270.43143""","=""0.00022""","=""5""","=""""",,"=""66901.494""","=""103868.48""","=""3d5.(4G).4p""","=""z 5F*""","=""2""","=""3d5.(4P).5s""","=""e 5P""","=""1""",,"=""""","=""L562""",
"=""270.459""","=""0.0015""","=""270.4594""","=""0.0005""","=""8""","=""""",,"=""44899.851""","=""81863.01""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",,"=""""","=""L562""",
"=""270.503""","=""0.0015""","=""270.50228""","=""0.00022""","=""30""","=""""",,"=""36428.22""","=""73385.525""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(4D).4p""","=""y 3D*""","=""1""",,"=""""","=""L562""",
"=""270.5561""","=""0.0006""","=""270.55532""","=""0.00007""","=""200""","=""4.1e+07""",B+,"=""29951.434""","=""66901.494""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4G).4p""","=""z 5F*""","=""2""",,"=""T7259""","=""L562""",
"=""270.5732""","=""0.0006""","=""270.5730""","=""0.0003""","=""1000""","=""2.3e+08""",C,"=""27571.25""","=""64518.89""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d5.(4G).4p""","=""z 5G*""","=""5""",,"=""c88""","=""L562""",
"=""270.6094""","=""0.0006""","=""270.60925""","=""0.00007""","=""20""","=""1.35e+07""",B,"=""29951.434""","=""66894.130""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4G).4p""","=""z 5F*""","=""1""",,"=""T7259""","=""L562""",
"=""270.6631""","=""0.0006""","=""270.66344""","=""0.00022""","=""200""","=""""",,"=""27583.59""","=""64518.89""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d5.(4G).4p""","=""z 5G*""","=""5""",,"=""""","=""L562""",
"=""270.690""","=""0.0015""","=""270.69049""","=""0.00022""","=""15""","=""""",,"=""49517.69""","=""86449.30""","=""3d5.(2G).4s""","=""c 3G""","=""5""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""""","=""L562""",
"=""270.7544""","=""0.0006""","=""270.75442""","=""0.00022""","=""500""","=""4.3e+07""",C+,"=""27571.25""","=""64494.14""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d5.(4G).4p""","=""z 5G*""","=""4""",,"=""T7259""","=""L562""",
"=""270.7915""","=""0.0006""","=""270.7908""","=""0.0003""","=""20""","=""1.17e+08""",C,"=""64550.04""","=""101467.97""","=""3d5.(4G).4p""","=""z 5G*""","=""6""","=""3d5.(4G).5s""","=""e 5G""","=""6""",,"=""c88""","=""L562""",
"=""270.8452""","=""0.0006""","=""270.84495""","=""0.00022""","=""1000""","=""1.67e+08""",C+,"=""27583.59""","=""64494.14""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d5.(4G).4p""","=""z 5G*""","=""4""",,"=""T7259""","=""L562""",
"=""270.8719""","=""0.0006""","=""270.87164""","=""0.00022""","=""8""","=""""",,"=""66929.517""","=""103836.43""","=""3d5.(4P).4p""","=""z 5S*""","=""2""","=""3d5.(4P).5s""","=""e 5P""","=""2""",,"=""""","=""L562""",
"=""270.8814""","=""0.0006""","=""270.88120""","=""0.00022""","=""200""","=""1.08e+07""",C+,"=""27588.53""","=""64494.14""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d5.(4G).4p""","=""z 5G*""","=""4""",,"=""T7259""","=""L562""",
"=""270.906""","=""0.0015""","=""270.90604""","=""0.00022""","=""5""","=""""",,"=""66901.494""","=""103803.72""","=""3d5.(4G).4p""","=""z 5F*""","=""2""","=""3d5.(4P).5s""","=""e 5P""","=""3""",,"=""""","=""L562""",
"=""270.9617""","=""0.0006""","=""270.9611""","=""0.0003""","=""60""","=""""",,"=""41190.53""","=""78085.26""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""""","=""L562""",
"=""270.9970""","=""0.0006""","=""270.99707""","=""0.00022""","=""300""","=""6.e+07""",D,"=""27583.59""","=""64473.421""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d5.(4G).4p""","=""z 5G*""","=""3""",,"=""c88""","=""L562""",
"=""271.0336""","=""0.0006""","=""271.03337""","=""0.00022""","=""1000""","=""1.9e+08""",C,"=""27588.53""","=""64473.421""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d5.(4G).4p""","=""z 5G*""","=""3""",,"=""c88""","=""L562""",
"=""271.0392""","=""0.0006""","=""271.03947""","=""0.00022""","=""200""","=""""",,"=""27589.36""","=""64473.421""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d5.(4G).4p""","=""z 5G*""","=""3""",,"=""""","=""L562""",
"=""271.0629""","=""0.0018""","=""271.0628""","=""0.0003""","=""200*""","=""2.1e+08""",C,"=""41204.38""","=""78085.26""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""c88""","=""L562""",
"=""271.0629""","=""0.0018""","=""271.06285""","=""0.00022""","=""200*""","=""""",,"=""44899.851""","=""81780.73""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",,"=""""","=""L562""",
"=""271.1123""","=""0.0006""","=""271.11193""","=""0.00022""","=""5""","=""4.3e+07""",D,"=""66929.517""","=""103803.72""","=""3d5.(4P).4p""","=""z 5S*""","=""2""","=""3d5.(4P).5s""","=""e 5P""","=""3""",,"=""c88""","=""L562""",
"=""271.1568""","=""0.0006""","=""271.15615""","=""0.00022""","=""100""","=""4.9e+07""",D,"=""27588.53""","=""64456.72""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d5.(4G).4p""","=""z 5G*""","=""2""",,"=""c88""","=""L562""",
"=""271.1630""","=""0.0006""","=""271.16226""","=""0.00022""","=""1000""","=""2.1e+08""",C,"=""27589.36""","=""64456.72""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d5.(4G).4p""","=""z 5G*""","=""2""",,"=""c88""","=""L562""",
"=""271.383""","=""0.0015""","=""271.38229""","=""0.00022""","=""30""","=""""",,"=""49465.15""","=""86302.62""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""""","=""L562""",
"=""271.391""","=""0.0015""","=""271.3908""","=""0.0007""","=""5""","=""""",,"=""56883.36""","=""93719.67""","=""3d5.(2S).4s""","=""a 3S""","=""1""","=""3d5.(2S).4p""","=""3P*""","=""0""",,"=""""","=""L562""",
"=""271.4584""","=""0.0006""","=""271.45788""","=""0.00022""","=""10""","=""5.3e+07""",D,"=""67009.217""","=""103836.43""","=""3d5.(4P).4p""","=""z 5D*""","=""3""","=""3d5.(4P).5s""","=""e 5P""","=""2""",,"=""c88""","=""L562""",
"=""271.4737""","=""0.0006""","=""271.4738""","=""0.0006""","=""30""","=""2.0e+08""",C,"=""72648.86""","=""109473.92""","=""3d5.(2G).4s""","=""d 1G""","=""4""","=""3d5.(b 2G).4p""","=""v 1G*""","=""4""",,"=""c88""","=""L562""",
"=""271.498""","=""0.0015""","=""""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
"=""271.545""","=""0.0015""","=""271.5474""","=""0.0003""","=""1""","=""""",,"=""53781.735""","=""90596.81""","=""3d6""","=""e 3F""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""271.5699""","=""0.0018""","=""271.5693""","=""0.0004""","=""50*""","=""""",,"=""70150.76""","=""106962.86""","=""3d5.(4D).4p""","=""y 5F*""","=""1""","=""3d5.(4D).5s""","=""g 5D""","=""1""",,"=""""","=""L562""",
"=""271.5699""","=""0.0018""","=""271.5697""","=""0.0004""","=""50*""","=""5.4e+07""",D,"=""52653.327""","=""89465.38""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",,"=""c88""","=""L562""",
"=""271.6038""","=""0.0006""","=""271.60391""","=""0.00022""","=""30""","=""""",,"=""29869.42""","=""66676.833""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""2""",,"=""""","=""L562""",
"=""271.614""","=""0.0015""","=""271.6140""","=""0.0010""","=""1""","=""""",,"=""70150.76""","=""106956.81""","=""3d5.(4D).4p""","=""y 5F*""","=""1""","=""3d5.(4D).5s""","=""g 5D""","=""0""",,"=""""","=""L562""",
"=""271.643""","=""0.0015""","=""271.6451""","=""0.0003""","=""5""","=""""",,"=""47073.64""","=""83875.47""","=""3d5.(2F).4s""","=""a 1F""","=""3""","=""3d5.(4F).4p""","=""x 3G*""","=""4""",,"=""""","=""L562""",
"=""271.6796""","=""0.0006""","=""271.67926""","=""0.00007""","=""300""","=""2.92e+07""",B+,"=""29889.534""","=""66686.739""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4G).4p""","=""z 5F*""","=""3""",,"=""T7259""","=""L562""",
"=""271.6993""","=""0.0006""","=""271.69922""","=""0.00022""","=""5""","=""4.9e+07""",D,"=""67009.217""","=""103803.72""","=""3d5.(4P).4p""","=""z 5D*""","=""3""","=""3d5.(4P).5s""","=""e 5P""","=""3""",,"=""c88""","=""L562""",
"=""271.7527""","=""0.0006""","=""271.75243""","=""0.00007""","=""300""","=""2.e+07""",E,"=""29889.534""","=""66676.833""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4P).4p""","=""z 5D*""","=""2""",,"=""c88""","=""L562""",
"=""271.837""","=""0.0015""","=""271.83817""","=""0.00022""","=""30""","=""""",,"=""29869.42""","=""66645.116""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""1""",,"=""""","=""L562""",
"=""271.8779""","=""0.0006""","=""271.87703""","=""0.00022""","=""30""","=""""",,"=""49291.36""","=""86061.80""","=""3d6""","=""b 1F""","=""3""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
"=""271.9012""","=""0.0006""","=""271.90029""","=""0.00006""","=""300""","=""2.77e+07""",B+,"=""29919.444""","=""66686.739""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4G).4p""","=""z 5F*""","=""3""",,"=""T7259""","=""L562""",
"=""271.9307""","=""0.0006""","=""271.9311""","=""0.0004""","=""200""","=""1.08e+08""",C,"=""41182.62""","=""77945.75""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""z 3K*""","=""7""",,"=""c88""","=""L562""",
"=""271.9743""","=""0.0018""","=""271.97357""","=""0.00007""","=""500*""","=""8.e+07""",D,"=""29919.444""","=""66676.833""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""2""",,"=""c88""","=""L562""",
"=""271.9743""","=""0.0018""","=""271.9738""","=""0.0006""","=""500*""","=""1.14e+08""",C,"=""55759.322""","=""92516.68""","=""3d5.(2F).4s""","=""c 1F""","=""3""","=""3d5.(b 2F).4p""","=""w 1G*""","=""4""",,"=""c88""","=""L562""",
"=""271.9895""","=""0.0006""","=""271.9896""","=""0.0003""","=""100""","=""1.5e+08""",C,"=""41190.53""","=""77945.75""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3K*""","=""7""",,"=""c88""","=""L562""",
"=""272.0003""","=""0.0006""","=""272.00041""","=""0.00007""","=""200""","=""""",,"=""29889.534""","=""66643.296""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4G).4p""","=""z 5F*""","=""4""",,"=""""","=""L562""",
"=""272.0534""","=""0.0006""","=""272.0528""","=""0.0003""","=""20""","=""""",,"=""52379.41""","=""89126.09""","=""3d5.(2F).4s""","=""d 3F""","=""2""","=""3d5.(a 2G).4p""","=""3G*""","=""3""",,"=""""","=""L562""",
"=""272.1333""","=""0.0006""","=""272.1328""","=""0.0003""","=""10""","=""""",,"=""70231.468""","=""106967.35""","=""3d5.(4D).4p""","=""y 5F*""","=""2""","=""3d5.(4D).5s""","=""g 5D""","=""2""",,"=""""","=""L562""",
"=""272.1660""","=""0.0006""","=""272.1661""","=""0.0004""","=""10""","=""1.1e+08""",D,"=""70231.468""","=""106962.86""","=""3d5.(4D).4p""","=""y 5F*""","=""2""","=""3d5.(4D).5s""","=""g 5D""","=""1""",,"=""c88""","=""L562""",
"=""272.2097""","=""0.0018""","=""272.20846""","=""0.00007""","=""300*""","=""1.56e+08""",C+,"=""29919.444""","=""66645.116""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""1""",,"=""T7259""","=""L562""",
"=""272.2097""","=""0.0018""","=""272.21048""","=""0.00007""","=""300*""","=""1.07e+07""",C+,"=""29951.434""","=""66676.833""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4P).4p""","=""z 5D*""","=""2""",,"=""T7259""","=""L562""",
"=""272.2254""","=""0.0006""","=""272.22626""","=""0.00022""","=""20""","=""""",,"=""52373.269""","=""89096.54""","=""3d5.(2F).4s""","=""d 3F""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L562""",
"=""272.415""","=""0.0015""","=""272.41492""","=""0.00022""","=""30""","=""""",,"=""49291.36""","=""85989.20""","=""3d6""","=""b 1F""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""2""",,"=""""","=""L562""",
"=""272.4465""","=""0.0006""","=""272.44579""","=""0.00007""","=""300""","=""1.63e+08""",C+,"=""29951.434""","=""66645.116""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4P).4p""","=""z 5D*""","=""1""",,"=""T7259""","=""L562""",
"=""272.555""","=""0.0015""","=""272.5555""","=""0.0003""","=""15""","=""""",,"=""52383.78""","=""89062.69""","=""3d5.(2F).4s""","=""d 3F""","=""4""","=""3d5.(a 2G).4p""","=""1H*""","=""5""",,"=""""","=""L562""",
"=""272.5932""","=""0.0006""","=""272.59304""","=""0.00007""","=""200""","=""""",,"=""29951.434""","=""66625.296""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4P).4p""","=""z 5D*""","=""0""",,"=""""","=""L562""",
"=""272.6994""","=""0.0006""","=""272.6998""","=""0.0004""","=""60""","=""""",,"=""41182.62""","=""77842.13""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",,"=""""","=""L562""",
"=""272.7584""","=""0.0006""","=""272.7586""","=""0.0003""","=""200""","=""8.4e+07""",C,"=""41190.53""","=""77842.13""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",,"=""c88""","=""L562""",
"=""272.8075""","=""0.0006""","=""272.8074""","=""0.0004""","=""50""","=""2.5e+07""",D,"=""51553.11""","=""88198.16""","=""3d5.(2H).4s""","=""a 1H""","=""5""","=""3d5.(2H).4p""","=""w 3H*""","=""6""",,"=""c88""","=""L562""",
"=""272.8617""","=""0.0018""","=""272.8617""","=""0.0004""","=""300*""","=""1.8e+08""",C,"=""41204.38""","=""77842.13""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",,"=""c88""","=""L562""",
"=""272.8617""","=""0.0018""","=""272.8615""","=""0.0022""","=""300*""","=""2.7e+08""",C,"=""41182.62""","=""77820.4""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""z 3K*""","=""8""",,"=""c88""","=""L562""",
"=""272.8862""","=""0.0006""","=""272.88647""","=""0.00022""","=""20""","=""""",,"=""49427.371""","=""86061.80""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
"=""272.9614""","=""0.0006""","=""272.9611""","=""0.0003""","=""20""","=""1.1e+08""",D,"=""70342.936""","=""106967.35""","=""3d5.(4D).4p""","=""y 5F*""","=""3""","=""3d5.(4D).5s""","=""g 5D""","=""2""",,"=""c88""","=""L562""",
"=""273.0861""","=""0.0006""","=""273.08622""","=""0.00022""","=""10""","=""""",,"=""70342.936""","=""106950.57""","=""3d5.(4D).4p""","=""y 5F*""","=""3""","=""3d5.(4D).5s""","=""g 5D""","=""3""",,"=""""","=""L562""",
"=""273.1686""","=""0.0006""","=""273.16819""","=""0.00022""","=""50""","=""""",,"=""49465.15""","=""86061.80""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
"=""273.313""","=""0.0015""","=""273.3153""","=""0.0004""","=""30i""","=""""",,"=""44745.501""","=""81322.46""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(a 2D).4p""","=""x 3P*""","=""1""",,"=""""","=""L562""",
"=""273.3894""","=""0.0006""","=""273.38901""","=""0.00022""","=""50""","=""4.9e+07""",D,"=""49882.208""","=""86449.30""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""c88""","=""L562""",
"=""273.4473""","=""0.0006""","=""273.44673""","=""0.00022""","=""30""","=""""",,"=""49889.927""","=""86449.30""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""""","=""L562""",
"=""273.641""","=""0.0015""","=""273.64226""","=""0.00015""","=""5i""","=""""",,"=""49427.371""","=""85960.622""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(6S).5p""","=""x 7P*""","=""3""",,"=""""","=""L562""",
"=""273.7022""","=""0.0006""","=""273.70169""","=""0.00022""","=""40""","=""7.e+07""",D,"=""49427.371""","=""85952.69""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(4F).4p""","=""3F*""","=""3""",,"=""c88""","=""L562""",
"=""273.7121""","=""0.0006""","=""273.71120""","=""0.00022""","=""40""","=""8.e+07""",D,"=""49465.15""","=""85989.20""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""2""",,"=""c88""","=""L562""",
"=""273.7570""","=""0.0006""","=""273.75696""","=""0.00022""","=""80""","=""1.13e+08""",C,"=""43395.395""","=""79913.34""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(a 2D).4p""","=""x 3F*""","=""4""",,"=""c88""","=""L562""",
"=""273.8298""","=""0.0006""","=""273.82949""","=""0.00023""","=""30""","=""1.2e+08""",D,"=""67295.446""","=""103803.72""","=""3d5.(4P).4p""","=""z 5D*""","=""4""","=""3d5.(4P).5s""","=""e 5P""","=""3""",,"=""c88""","=""L562""",
"=""273.984""","=""0.0015""","=""273.98510""","=""0.00023""","=""3""","=""""",,"=""49465.15""","=""85952.69""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""3""",,"=""""","=""L562""",
"=""274.022""","=""0.0015""","=""274.02227""","=""0.00023""","=""30*""","=""""",,"=""32836.74""","=""69319.33""","=""3d5.(4D).4s""","=""b 5D""","=""1""","=""3d5.(4P).4p""","=""z 3P*""","=""0""",,"=""""","=""L562""",
"=""274.022""","=""0.0015""","=""274.0234""","=""0.0019""","=""30*""","=""1.3e+08""",D,"=""56883.36""","=""93365.8""","=""3d5.(2S).4s""","=""a 3S""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""w 3P*""","=""1""",,"=""c88""","=""L562""",
"=""274.0786""","=""0.0006""","=""274.07833""","=""0.00015""","=""100""","=""1.0e+08""",D,"=""44745.501""","=""81220.63""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""c88""","=""L562""",
"=""274.094""","=""0.0015""","=""274.0961""","=""0.0003""","=""10""","=""""",,"=""52653.327""","=""89126.09""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(a 2G).4p""","=""3G*""","=""3""",,"=""""","=""L562""",
"=""274.130""","=""0.0015""","=""274.13153""","=""0.00023""","=""0""","=""""",,"=""49291.36""","=""85759.41""","=""3d6""","=""b 1F""","=""3""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""""","=""L562""",
"=""274.2467""","=""0.0006""","=""274.24637""","=""0.00023""","=""20""","=""1.3e+08""",D,"=""70497.790""","=""106950.57""","=""3d5.(4D).4p""","=""y 5F*""","=""4""","=""3d5.(4D).5s""","=""g 5D""","=""3""",,"=""c88""","=""L562""",
"=""274.3180""","=""0.0018""","=""274.31779""","=""0.00023""","=""80*""","=""""",,"=""49291.36""","=""85734.65""","=""3d6""","=""b 1F""","=""3""","=""3d5.(2H).4p""","=""w 3G*""","=""3""",,"=""""","=""L562""",
"=""274.3180""","=""0.0018""","=""274.3184""","=""0.0003""","=""80*""","=""""",,"=""52653.327""","=""89096.54""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L562""",
"=""274.4902""","=""0.0006""","=""274.49012""","=""0.00015""","=""80""","=""4.0e+07""",D,"=""49882.208""","=""86302.62""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""c88""","=""L562""",
"=""274.5498""","=""0.0006""","=""274.54831""","=""0.00015""","=""60""","=""5.2e+07""",D,"=""49889.927""","=""86302.62""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""c88""","=""L562""",
"=""274.5732""","=""0.0006""","=""274.5734""","=""0.0003""","=""60""","=""2.5e+07""",D,"=""52653.327""","=""89062.69""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(a 2G).4p""","=""1H*""","=""5""",,"=""c88""","=""L562""",
"=""274.6124""","=""0.0006""","=""274.6121""","=""0.0003""","=""8""","=""""",,"=""70546.34""","=""106950.57""","=""3d5.(4G).4p""","=""z 3G*""","=""4""","=""3d5.(4D).5s""","=""g 5D""","=""3""",,"=""""","=""L562""",
"=""274.661""","=""0.0015""","=""274.6620""","=""0.0003""","=""10""","=""""",,"=""32818.44""","=""69216.059""","=""3d5.(4D).4s""","=""b 5D""","=""0""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""274.7320""","=""0.0018""","=""274.7313""","=""0.0003""","=""80*""","=""""",,"=""70497.790""","=""106886.23""","=""3d5.(4D).4p""","=""y 5F*""","=""4""","=""3d5.(4D).5s""","=""g 5D""","=""4""",,"=""""","=""L562""",
"=""274.7320""","=""0.0018""","=""274.7321""","=""0.0004""","=""80*""","=""1.7e+08""",D,"=""49820.205""","=""86208.54""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d5.(4F).4p""","=""v 3D*""","=""1""",,"=""c88""","=""L562""",
"=""274.784""","=""0.0015""","=""274.7856""","=""0.0003""","=""10""","=""""",,"=""43131.51""","=""79512.76""","=""3d6""","=""a 1D""","=""2""","=""3d5.(a 2D).4p""","=""x 3F*""","=""3""",,"=""""","=""L562""",
"=""274.7956""","=""0.0006""","=""274.79566""","=""0.00015""","=""60""","=""3.0e+07""",D,"=""44899.851""","=""81279.77""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",,"=""c88""","=""L562""",
"=""274.823""","=""0.0015""","=""274.82410""","=""0.00023""","=""10""","=""""",,"=""43537.186""","=""79913.34""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(a 2D).4p""","=""x 3F*""","=""4""",,"=""""","=""L562""",
"=""274.8698""","=""0.0006""","=""274.87019""","=""0.00023""","=""60""","=""1.1e+08""",D,"=""49820.205""","=""86190.26""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d5.(4F).4p""","=""v 3D*""","=""2""",,"=""c88""","=""L562""",
"=""274.956""","=""0.0015""","=""274.9566""","=""0.0004""","=""1""","=""4.1e+07""",D,"=""70527.61""","=""106886.23""","=""3d5.(4G).4p""","=""z 3G*""","=""5""","=""3d5.(4D).5s""","=""g 5D""","=""4""",,"=""c88""","=""L562""",
"=""274.9689""","=""0.0006""","=""274.96958""","=""0.00023""","=""40""","=""""",,"=""32859.15""","=""69216.059""","=""3d5.(4D).4s""","=""b 5D""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
