element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,482.041,482.04094,980.0,14900000.0,12118.393,32857.723
Ti,I,482.1272,482.12754,,,17423.856,38159.461
Ti,I,482.5439,482.54394,50.0,,18695.134,39412.846
Ti,I,482.6044,482.6039,10.0,,21469.488,42184.6261
Ti,I,482.7572,482.75722,35.0,,18593.947,39302.506
Ti,I,483.2068,483.20654,23.0,,18525.059,39214.362
Ti,I,483.6122,483.6121,140.0,,18287.554,38959.507
Ti,I,483.7396,483.73957,14.0,,18482.774,39149.28
Ti,I,483.9253,483.92514,25.0,,17995.487,38654.068
Ti,I,484.0873,484.08737,6600.0,17600000.0,7255.355,27907.013
Ti,I,484.2599,484.25902,,,18462.722,39107.06
Ti,I,484.3975,484.39793,38.0,,18061.387,38699.805
Ti,I,484.4855,484.48511,5.0,,20209.447,40844.151
Ti,I,484.6333,484.63349,19.0,,21739.707,42368.0934
Ti,I,484.6828,484.68313,12.0,,21588.495,42214.7689
Ti,I,484.7303,484.72985,,,18482.774,39107.06
Ti,I,484.7303,484.73137,,,18525.059,39149.28
Ti,I,484.8207,484.82085,10.0,,18593.947,39214.362
Ti,I,484.8409,484.841,64.0,,18145.286,38764.844
Ti,I,484.8477,484.8477,130.0,,17540.188,38159.461
Ti,I,485.1274,485.12771,6.0,,18695.134,39302.506
Ti,I,485.1359,485.13505,12.0,,17369.529,37976.589
Ti,I,485.4737,485.47381,27.0,,18061.387,38654.068
Ti,I,485.601,485.60103,2200.0,52000000.0,18192.57,38779.856
Ti,I,485.7457,485.7457,24.0,,21588.495,42169.6496
Ti,I,486.3753,486.37516,34.0,,18145.286,38699.805
Ti,I,486.4175,486.41743,81.0,,17423.856,37976.589
Ti,I,486.8142,486.8144,,15600000.0,26910.709,47446.684
Ti,I,486.8259,486.82596,1300.0,,18037.213,38572.699
Ti,I,487.0127,487.01246,1900.0,,18141.265,38668.887
Ti,I,487.4594,487.45985,,,18145.286,38654.068
Ti,I,487.4872,487.48747,11.0,10300000.0,26772.968,47280.588
Ti,I,487.5269,487.52748,,,21469.488,41975.4249
Ti,I,488.0285,488.02856,37.0,,7255.355,27740.238
Ti,I,488.0907,488.09075,61.0,,17369.529,37851.802
Ti,I,488.2324,488.23272,79.0,,18192.57,38668.887
Ti,I,488.2629,488.26265,7.0,,21739.707,42214.7689
Ti,I,488.4819,488.4829,9.0,,26564.4,47030.23
Ti,I,488.5081,488.50794,3700.0,49000000.0,15220.393,35685.174
Ti,I,488.5973,488.59674,14.0,,20209.447,40670.509
Ti,I,488.8713,488.87105,6.0,13400000.0,26494.33,46943.911
Ti,I,488.9825,488.98253,7.0,,21739.707,42184.6261
Ti,I,489.0995,489.09935,19.0,,18825.782,39265.818
Ti,I,489.1855,489.18634,18.0,,17540.188,37976.589
Ti,I,489.3052,489.30527,76.0,,18141.265,38572.699
Ti,I,489.3409,489.34099,43.0,,21739.707,42169.6496
Ti,I,489.3891,489.38882,12.0,,17423.856,37851.802
Ti,I,489.9909,489.99088,3200.0,,15156.802,35559.648
Ti,I,490.0026,490.00216,,,21469.488,41871.8642
Ti,I,490.0584,490.0585,20.0,,21588.495,41988.5259
Ti,I,490.0997,490.10025,16.0,,21469.488,41867.7812
Ti,I,490.3737,490.37342,28.0,,21588.495,41975.4249
