element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,I,,412.2361,,13000000.0,35165.05,59416.15
Mn,I,,412.2763,,5800000.0,35041.37,59290.11
Mn,I,,412.3281,,9000000.0,35114.98,59360.67
Mn,I,,412.3567,,3800000.0,27201.54,51445.55
Mn,I,,412.5815,,7000000.0,41031.48,65262.28
Mn,I,413.112,,150.0,,,
Mn,I,,413.2301,,15000000.0,44523.45,68716.22
Mn,I,413.504,413.5034,120.0,30000000.0,34250.52,58427.3
Mn,I,,413.7272,,3100000.0,27281.85,51445.55
Mn,I,414.106,414.1056,80.0,26000000.0,34343.9,58485.52
Mn,I,414.753,414.7559,55.0,6600000.0,27201.54,51305.31
Mn,I,414.88,414.8788,80.0,23000000.0,34423.27,58519.9
Mn,I,,415.1591,,2400000.0,37630.62,61710.98
Mn,I,,415.4224,,350000.0,37420.24,61485.34
Mn,I,,415.5569,,2100000.0,27248.0,51305.31
Mn,I,,415.8688,,16000000.0,38351.78,62391.05
Mn,I,,416.4975,,11000000.0,38351.78,62354.76
Mn,I,,416.6185,,2400000.0,37789.93,61785.94
Mn,I,,416.7218,,1900000.0,37737.22,61727.28
Mn,I,417.66,417.6599,150.0,24000000.0,34138.88,58075.06
Mn,I,,418.2244,,9200000.0,38008.7,61912.57
Mn,I,418.999,418.9983,120.0,20000000.0,34250.52,58110.24
Mn,I,,419.7169,,2.3e-05,0.0,23818.87
Mn,I,420.176,420.177,65.0,23000000.0,34343.9,58136.69
Mn,I,,420.3134,,950000.0,37148.66,60933.73
Mn,I,,420.7937,,1100000.0,41230.3,64988.22
Mn,I,421.175,,65.0,,,
Mn,I,,422.0609,,16000000.0,33825.49,57512.08
Mn,I,,422.182,,2600000.0,37789.93,61469.7
Mn,I,,422.4324,,1100000.0,38120.18,61785.94
Mn,I,,422.5074,,340000.0,33825.49,57487.05
Mn,I,,423.0128,,1700000.0,23818.87,47452.16
Mn,I,423.514,423.5295,370.0,91700000.0,23296.67,46901.13
Mn,I,423.529,,510.0,,,
Mn,I,423.972,423.973,190.0,39000000.0,23719.52,47299.29
Mn,I,425.766,425.7669,290.0,37000000.0,23818.87,47299.29
Mn,I,,425.8355,,2500000.0,38008.7,61485.34
Mn,I,,425.9334,,1900000.0,37420.24,60891.48
Mn,I,,426.1282,,8100000.0,38008.7,61469.21
Mn,I,426.592,426.5923,290.0,49200000.0,23719.52,47154.51
Mn,I,,427.8673,,6800000.0,38120.18,61485.34
Mn,I,,427.954,,2900000.0,38120.18,61480.6
Mn,I,428.11,428.1097,270.0,23000000.0,23549.2,46901.13
Mn,I,428.408,428.4085,65.0,8920000.0,23818.87,47154.51
Mn,I,,429.0066,,3400000.0,37630.62,60933.73
Mn,I,,430.0189,,8700000.0,37420.24,60668.49
Mn,I,,430.567,,3400000.0,37737.22,60955.88
Mn,I,431.255,431.2551,65.0,5010000.0,23719.52,46901.13
Mn,I,,432.6139,,1100000.0,37630.62,60739.42
Mn,I,,432.674,,460000.0,38120.18,61225.77
Mn,I,,432.7956,,2700000.0,38934.94,62034.04
Mn,I,,432.8664,,290000.0,35041.37,58136.69
Mn,I,,432.9427,,470000.0,38120.18,61211.43
